DATE,PRCP,TMAX,TMIN,NROWS,MULT
1950,1817.0,221.64931506849317,55.90684931506849,365,1.0
1951,2511.0,226.96986301369864,71.85479452054794,365,1.3819482663731426
1952,2890.0,232.0846994535519,71.34426229508196,366,1.150935882118678
1953,3339.0,229.3095890410959,76.53698630136986,365,1.155363321799308
1954,2616.0,217.91780821917808,68.44931506849315,365,0.7834681042228212
1955,2522.0,244.627397260274,78.92054794520548,365,0.9640672782874617
1956,3453.0,227.792349726776,71.42622950819673,366,1.3691514670896114
1957,4664.0,210.76438356164385,62.74520547945205,365,1.350709527946713
1958,2354.0,241.06849315068493,77.26575342465753,365,0.5047169811320755
1959,3381.0,221.1205479452055,66.8986301369863,365,1.4362786745964315
1960,2522.0,228.7896174863388,65.75956284153006,366,0.745933155871044
1961,4103.0,236.15890410958903,75.86575342465754,365,1.626883425852498
1962,1867.0,229.2438356164384,77.0958904109589,365,0.45503290275408237
1963,2952.0,243.7013698630137,89.24931506849315,365,1.5811462238885914
1964,2904.0,218.2295081967213,54.49726775956284,366,0.983739837398374
1965,2136.0,239.2794520547945,78.72602739726027,365,0.7355371900826446
1966,2517.0,242.25753424657532,77.18356164383562,365,1.178370786516854
1967,3494.0,223.64109589041092,69.6027397260274,365,1.388160508541915
1968,4286.0,229.1065573770492,76.93715846994536,366,1.2266742987979393
1969,3167.0,217.56986301369864,66.54246575342465,365,0.7389174055062996
1970,1693.0,242.33698630136988,76.53021978021978,365,0.5345753078623303
1971,1884.0,246.91232876712328,82.27945205479452,365,1.112817483756645
1972,4504.0,202.1857923497268,47.2103825136612,366,2.3906581740976645
1973,2057.0,238.70958904109588,71.08767123287672,365,0.4567051509769094
1974,3961.0,215.04657534246576,58.93972602739726,365,1.9256198347107438
1975,2441.0,229.43835616438355,69.73698630136987,365,0.6162585205756123
1976,3920.0,221.12021857923497,69.6120218579235,366,1.6058992216304793
1977,2699.0,236.18082191780823,83.91506849315068,365,0.6885204081632653
1978,3580.0,232.572602739726,75.64657534246575,365,1.3264171915524268
1979,3342.0,234.5041095890411,78.77808219178083,365,0.9335195530726257
1980,3923.0,235.844262295082,80.70491803278688,366,1.1738479952124476
1981,3379.0,240.0328767123288,89.55616438356165,365,0.8613306143257711
1982,5310.0,212.1260273972603,75.43287671232876,365,1.571470849363717
1983,2610.0,238.96712328767123,83.98630136986301,365,0.4915254237288136
1984,2520.0,222.0300546448088,78.94535519125684,366,0.9655172413793104
1985,848.0,239.7172011661808,87.2063492063492,365,0.33650793650793653
1986,1021.0,232.1131498470948,86.37698412698413,365,1.2040094339622642
1987,2109.0,245.4082191780822,87.57534246575342,365,2.0656219392752204
1988,4169.0,241.54098360655735,89.73497267759562,366,1.9767662399241346
1989,2608.0,234.16164383561645,81.66027397260274,365,0.625569680978652
1990,3065.0,234.9095890410959,84.45753424657535,365,1.1752300613496933
1991,3507.0,227.52328767123288,88.21095890410959,365,1.1442088091353997
1992,4617.0,223.48907103825132,83.26502732240438,366,1.3165098374679214
1993,3683.0,225.47671232876712,85.56712328767124,365,0.7977041368854234
1994,2492.0,238.0986301369863,80.81369863013698,365,0.676622318761879
1995,3130.0,240.44931506849315,87.55890410958904,365,1.2560192616372392
1996,2948.0,220.89655172413796,72.89589905362776,366,0.94185303514377
1997,3882.0,238.61935483870968,94.27096774193548,365,1.3168249660786975
1998,3050.0,245.10027855153203,99.54437869822485,365,0.7856774858320453
1999,1395.0,247.76176470588237,98.2007874015748,364,0.45737704918032784
2000,1572.0,252.5623188405797,99.74912891986062,366,1.1268817204301076
2001,981.0,255.9364161849711,100.65397923875432,365,0.6240458015267175
2002,2462.0,247.61797752808988,96.63945578231292,364,2.509683995922528
2003,2271.0,238.34383954154728,93.90136054421768,365,0.9224207961007311
2004,2174.0,247.4985835694051,97.98586572438164,366,0.9572875385292823
2005,968.0,241.43977591036412,100.51485148514853,365,0.4452621895124195
2006,2086.0,245.88385269121807,113.57692307692308,365,2.1549586776859506
2007,2047.0,236.99719887955183,97.8041237113402,364,0.9813039309683605
2008,1420.0,234.3426183844011,99.0401337792642,366,0.6936980947728383
2009,2938.0,240.8788732394366,105.88,365,2.0690140845070424
2010,1334.0,257.5734463276836,102.91752577319588,365,0.4540503744043567
2011,2543.0,238.82905982905984,110.49815498154982,365,1.906296851574213
2012,2508.0,240.97150997151,102.30935251798562,366,0.9862367282736925
2013,2611.0,244.9774011299435,104.81338028169014,365,1.0410685805422648
2014,1804.0,236.19209039548025,100.87272727272727,365,0.6909230180007659
2015,2726.0,241.5870786516854,113.79615384615384,365,1.5110864745011086
2016,1787.0,252.028328611898,105.7247386759582,366,0.6555392516507703
2017,2657.0,242.52906976744185,100.53597122302158,365,1.4868494683827644
2018,1610.0,244.812324929972,111.62121212121212,364,0.605946556266466
2019,2969.0,243.6996996996997,106.3588850174216,340,1.8440993788819875
2020,2891.0,230.78857142857143,89.31986531986531,366,0.9737285281239475
