DATE,PRCP,NROWS,MULT
2000,7790.0,366,1.0
2001,9236.0,365,1.185622593068036
2002,4825.0,365,0.5224122996968384
2003,11796.0,365,2.4447668393782385
2004,11210.0,366,0.9503221430993557
2005,11694.0,365,1.0431757359500446
2006,10570.0,335,0.9038823328202497
2007,8865.0,365,0.8386944181646169
2008,11498.0,366,1.2970107163000564
2009,8079.0,365,0.7026439380761872
2010,1766.0,121,0.218591409827949
2011,12665.0,365,7.1715741789354475
2012,7911.0,366,0.6246348203711014
2013,11158.0,335,1.4104411578814309
2014,8550.0,351,0.7662663559777738
2015,5481.0,362,0.6410526315789473
2016,9335.0,355,1.703156358328772
2017,14416.0,365,1.5442956614890198
2018,8316.0,365,0.5768590455049944
2019,7141.0,365,0.8587061087061088
2020,9073.0,366,1.2705503430892031
2021,6338.0,365,0.6985561556265844
2022,9645.0,365,1.521773430104134
2023,7148.0,365,0.7411093831000518
