DATE,PRCP,NROWS,MULT
1950,2732.0,365,1.0
1951,4622.0,365,1.691800878477306
1952,2316.0,366,0.5010817827780182
1953,4270.0,365,1.8436960276338514
1954,2420.0,365,0.5667447306791569
1955,5230.0,365,2.1611570247933884
1956,3473.0,366,0.6640535372848948
1957,3189.0,365,0.9182263173049237
1958,5334.0,334,1.6726246472248354
1959,2862.0,365,0.5365579302587177
1960,3385.0,366,1.1827393431167017
1961,3458.0,365,1.0215657311669128
1962,4193.0,365,1.2125506072874495
1963,7649.0,365,1.8242308609587408
1964,5087.0,366,0.6650542554582298
1965,4975.0,365,0.9779830941615884
1966,3612.0,365,0.7260301507537689
1967,3930.0,365,1.0880398671096345
1968,5186.0,366,1.3195928753180661
1969,2572.0,365,0.49595063632857694
1970,5210.0,365,2.025660964230171
1971,4715.0,365,0.9049904030710173
1972,3903.0,366,0.8277836691410393
1973,4060.0,365,1.0402254675890341
1974,5186.0,365,1.2773399014778326
1975,4859.0,365,0.936945622830698
1976,2775.0,366,0.5711051656719489
1977,2648.0,365,0.9542342342342343
1978,4863.0,365,1.8364803625377644
1979,2687.0,365,0.5525395846185482
1980,2875.0,366,1.0699665053963527
1981,3535.0,365,1.2295652173913043
1982,3165.0,365,0.8953323903818954
1983,3655.0,361,1.154818325434439
1984,5251.0,364,1.4366621067031464
1985,2505.0,365,0.47705199009712435
1986,4985.0,365,1.9900199600798403
1987,3113.0,365,0.6244734202607823
1988,4801.0,366,1.542242210086733
1989,3136.0,365,0.6531972505727973
1990,4640.0,365,1.4795918367346939
1991,4251.0,365,0.9161637931034483
1992,5435.0,366,1.278522700541049
1993,3578.0,365,0.6583256669733211
1994,3425.0,365,0.9572386808272778
1995,4110.0,365,1.2
1996,4784.0,366,1.1639902676399028
1997,3999.0,365,0.8359113712374582
1998,4001.0,365,1.0005001250312577
1999,7057.0,363,1.7638090477380655
2000,3547.0,366,0.5026215105568939
2001,3516.0,365,0.9912602199041444
2002,2226.0,364,0.6331058020477816
2003,3516.0,361,1.5795148247978437
2004,2743.0,366,0.7801478953356087
2005,3854.0,364,1.4050309879693765
2006,2830.0,365,0.7343020238713025
2007,1869.0,365,0.6604240282685513
2008,3140.0,362,1.6800428036383093
2009,3650.0,365,1.1624203821656052
2010,2580.0,365,0.7068493150684931
2011,4977.0,365,1.9290697674418604
2012,2893.0,364,0.5812738597548724
2013,3010.0,365,1.0404424472865537
2014,3166.0,365,1.0518272425249169
2015,3084.0,365,0.9740998104864181
2016,4080.0,366,1.3229571984435797
2017,3510.0,365,0.8602941176470589
2018,2784.0,365,0.7931623931623931
2019,2416.0,365,0.867816091954023
2020,3064.0,362,1.2682119205298013
