DATE,PRCP,NROWS,MULT
1950,6509.0,362,1.0
1951,8937.0,365,1.3730219695805808
1952,8847.0,366,0.9899295065458208
1953,7290.0,359,0.8240081383519837
1954,5601.0,360,0.768312757201646
1955,12914.0,362,2.305659703624353
1956,9730.0,366,0.7534458726962986
1957,9332.0,365,0.9590955806783145
1958,7719.0,365,0.8271538791255894
1959,6353.0,365,0.8230340717709548
1960,8086.0,366,1.2727845112545255
1961,6947.0,357,0.8591392530299282
1962,5829.0,356,0.8390672232618397
1963,10342.0,363,1.7742322868416538
1964,10040.0,356,0.9707986849738929
1965,10087.0,358,1.0046812749003984
1966,7661.0,364,0.7594924159809656
1967,8299.0,359,1.0832789453074012
1968,8519.0,360,1.0265092179780697
1969,5064.0,364,0.5944359666627539
1970,7986.0,365,1.5770142180094786
1971,7707.0,365,0.9650638617580767
1972,6221.0,365,0.8071882704035293
1973,10108.0,365,1.6248191609066067
1974,9508.0,356,0.9406410763751484
1975,5651.0,351,0.5943416070677324
1976,6884.0,361,1.2181914705361883
1977,4680.0,359,0.6798373038930854
1978,6070.0,352,1.297008547008547
1979,4871.0,347,0.8024711696869852
1980,5274.0,343,1.0827345514268119
1981,8037.0,349,1.523890784982935
1982,5304.0,343,0.6599477416946622
1983,7986.0,351,1.505656108597285
1984,5829.0,349,0.7299023290758828
1985,4808.0,344,0.8248413106879396
1986,6470.0,351,1.3456738768718801
1987,6090.0,356,0.9412673879443586
1988,7942.0,352,1.3041050903119868
1989,5918.0,352,0.7451523545706371
1990,7122.0,352,1.2034471105103075
1991,9572.0,358,1.3440044931199102
1992,5868.0,341,0.613038027580443
1993,4866.0,349,0.8292433537832311
1994,4950.0,354,1.0172626387176325
1995,7506.0,351,1.5163636363636364
1996,10280.0,362,1.3695710098587797
1997,6412.0,364,0.6237354085603113
1998,6214.0,350,0.9691203992514036
1999,8392.0,356,1.3504988735114258
2000,5368.0,353,0.6396568160152526
2001,2782.0,343,0.5182563338301043
2002,6158.0,360,2.213515456506111
2003,6610.0,355,1.0734004546930822
2004,5234.0,354,0.7918305597579425
2005,6502.0,352,1.242262132212457
2006,4996.0,324,0.7683789603199016
2007,5848.0,320,1.1705364291433147
2008,6562.0,354,1.122093023255814
2009,6024.0,262,0.9180128009753125
2010,2879.0,213,0.47792164674634796
2011,7294.0,271,2.5335185828412645
2012,6966.0,355,0.9550315327666575
2013,6280.0,349,0.9015216767154751
2014,4778.0,349,0.760828025477707
2015,3160.0,315,0.6613645876935956
2016,4497.0,337,1.4231012658227848
2017,6319.0,340,1.4051589948854792
2018,5931.0,345,0.9385978794112992
2019,4729.0,352,0.7973360310234362
2020,3812.0,341,0.8060900824698668
