DATE,PRCP,TMAX,TMIN,NROWS
1936,3968.0,78.09562841530055,-33.55191256830601,366
1937,3255.0,94.64263322884013,-47.54794520547945,365
1938,3621.0,78.46301369863014,-35.43013698630137,365
1939,3380.0,88.53150684931506,-31.76986301369863,365
1940,4563.0,87.22950819672131,-29.371584699453553,366
1941,3836.0,86.8958904109589,-34.43013698630137,365
1942,4719.0,86.87397260273973,-27.216438356164385,365
1943,3115.0,119.7672131147541,-38.4,365
1944,2419.0,78.24863387978142,-34.63387978142077,366
1945,1828.0,79.24109589041096,-53.91641791044776,365
1946,3958.0,79.26301369863013,-29.216438356164385,365
1947,3935.0,77.62465753424658,-33.76712328767123,365
1948,3081.0,91.75409836065573,-24.41256830601093,366
1949,3140.0,76.95068493150686,-35.14246575342466,365
1950,2543.0,76.67671232876712,-40.51780821917808,365
1951,1327.0,98.72602739726027,-26.326027397260273,365
1952,2557.0,71.00273224043715,-41.986338797814206,366
1953,3068.0,97.0958904109589,-20.47945205479452,365
1954,4289.0,53.75342465753425,-52.83013698630137,365
1955,2783.0,95.24383561643836,-28.09315068493151,365
1956,2812.0,78.43442622950819,-47.54644808743169,366
1957,2846.0,82.54794520547945,-34.175342465753424,365
1958,3358.0,72.48493150684932,-37.02739726027397,365
1959,3440.0,70.6082191780822,-44.556164383561644,365
1960,3599.0,60.10109289617486,-56.150273224043715,366
1961,3618.0,88.23333333333333,-29.561643835616437,365
1962,1764.0,95.24383561643836,-26.665753424657535,365
1963,2702.0,102.76712328767124,-8.150684931506849,365
1964,2887.0,88.73497267759562,-64.81132075471699,366
1965,3246.0,88.66849315068494,5.7026143790849675,365
1966,3284.0,73.32602739726028,-44.93698630136986,365
1967,2719.0,90.06575342465753,-31.15068493150685,365
1968,3362.0,84.48907103825137,-39.385245901639344,366
1969,3695.0,54.536986301369865,-60.8,365
1970,3473.0,84.6054794520548,-32.36986301369863,365
1971,3427.0,92.92602739726027,-25.268493150684932,365
1972,5710.0,74.89890710382514,-36.86065573770492,366
1973,3737.0,98.67397260273972,-21.55068493150685,365
1974,2174.0,80.81095890410958,-40.347945205479455,365
1975,4172.0,89.36986301369863,-22.194520547945206,365
1976,3896.0,74.66666666666667,-42.86612021857923,366
1977,4385.0,88.22465753424657,-27.46301369863014,365
1978,3298.0,96.7041095890411,-17.432876712328767,365
1979,4434.0,85.61369863013698,-24.476712328767125,365
1980,2805.0,90.92622950819673,-29.620218579234972,366
1981,3239.0,100.18630136986302,-18.515068493150686,365
1982,3016.0,103.15616438356165,-12.64931506849315,365
1983,3238.0,109.46027397260274,-0.5780821917808219,365
1984,3675.0,74.0327868852459,-40.95628415300546,366
1985,3576.0,80.04109589041096,-30.767123287671232,365
1986,3454.0,89.71232876712328,-32.38904109589041,365
1987,3805.0,89.72328767123288,-26.301369863013697,365
1988,2465.0,92.62841530054645,-29.01912568306011,366
1989,3561.0,101.78904109589041,-15.736986301369862,365
1990,3407.0,101.07671232876713,-12.227397260273973,365
1991,2681.0,101.03287671232877,-22.473972602739725,365
1992,3705.0,94.53551912568307,-20.308743169398905,366
1993,3564.0,80.23287671232876,-32.967123287671235,365
1994,3952.0,100.46301369863014,-18.813698630136987,365
1995,3859.0,104.07671232876713,-12.994520547945205,365
1996,2677.0,80.89344262295081,-40.69125683060109,366
1997,1923.0,118.9013698630137,-11.545205479452054,365
1998,3406.0,89.95342465753424,-29.81095890410959,365
1999,2590.0,102.87123287671233,-21.147945205479452,365
2000,3930.0,94.92349726775956,-28.243169398907103,366
2001,3641.0,100.53150684931506,-17.293150684931508,365
2002,3750.0,115.16712328767123,0.4547945205479452,365
2003,2932.0,101.85479452054794,-23.586301369863012,365
2004,4144.0,101.5464480874317,-14.693989071038251,366
2005,2105.0,98.25753424657535,-21.893150684931506,365
2006,3418.0,96.04109589041096,-22.08219178082192,365
2007,4141.0,111.72876712328767,-5.3863013698630136,365
2008,1850.0,107.14207650273224,-16.139344262295083,366
2009,3613.0,89.72328767123288,-29.095890410958905,365
2010,3010.0,80.65479452054795,-43.3041095890411,365
2011,2303.0,91.61369863013698,-32.81095890410959,365
2012,3600.0,84.30601092896175,-37.61748633879781,366
2013,3917.0,105.56438356164384,-6.410958904109589,365
2014,3990.0,95.6054794520548,-22.47945205479452,365
2015,3770.0,101.73972602739725,-5.315068493150685,365
2016,5278.0,92.99180327868852,-17.19945355191257,366
2017,3405.0,100.73972602739725,-16.410958904109588,365
2018,4153.0,81.96712328767123,-33.23561643835617,365
2019,2779.0,106.2406876790831,-29.55821917808219,365
2020,2791.0,120.21597633136095,-4.4149377593361,366
2021,3692.0,111.07716049382717,-18.707207207207208,361
2022,2713.0,108.95266272189349,-30.04564315352697,365
2023,4107.0,111.30815709969788,-11.723849372384937,365
2024,3504.0,131.73431734317344,1.3529411764705883,287
