DATE,PRCP,NROWS
1956,21034.0,366
1957,19601.0,365
1958,28212.0,365
1959,18692.0,365
1960,29440.0,366
1961,24790.0,365
1962,26654.0,365
1963,18294.0,306
1964,16638.0,366
1965,22324.0,365
1966,19686.0,365
1967,15394.0,365
1968,14767.0,275
1969,33680.0,365
1970,30119.0,335
1971,9893.0,242
1972,19373.0,336
1973,18172.0,335
1974,27313.0,365
1975,20231.0,335
1976,20827.0,366
1977,21461.0,335
1978,31388.0,365
1979,39545.0,365
1980,24888.0,366
1981,30081.0,365
1982,24236.0,365
1983,25891.0,365
1984,24167.0,366
1985,19088.0,334
1986,25290.0,365
1987,24958.0,334
1988,29904.0,366
1989,26932.0,365
1990,30733.0,365
1991,20192.0,365
1992,30662.0,366
1993,24631.0,365
1994,17807.0,365
1995,18911.0,365
1996,21545.0,366
1997,18295.0,365
1998,30969.0,365
1999,25796.0,365
2000,15551.0,366
2001,23776.0,365
2002,19285.0,365
2003,31764.0,365
2004,22227.0,336
2005,33653.0,365
2006,27896.0,365
2007,22242.0,365
2008,26582.0,366
2009,26856.0,365
2010,32569.0,365
2011,36714.0,365
2012,27247.0,366
2013,24836.0,334
2014,16861.0,289
2015,18183.0,365
2016,27614.0,366
2017,27950.0,334
2018,20520.0,335
2019,26102.0,344
2020,23916.0,347
2021,24954.0,363
2022,30637.0,360
2023,24792.0,365
2024,24319.0,263
