DATE,PRCP,NROWS
1956,19141.0,335
1957,14001.0,365
1958,23640.0,365
1959,17804.0,365
1960,20901.0,366
1961,13817.0,365
1962,16151.0,365
1963,21872.0,365
1964,12129.0,366
1965,25763.0,365
1966,17856.0,365
1967,15796.0,365
1968,17223.0,366
1969,21631.0,365
1970,26167.0,365
1971,15410.0,365
1972,19299.0,366
1973,14351.0,365
1974,20425.0,365
1975,15257.0,365
1976,14456.0,366
1977,15089.0,365
1978,13873.0,365
1979,25829.0,365
1980,15346.0,366
1981,26618.0,365
1982,11892.0,322
1983,11470.0,365
1984,10274.0,213
1985,19096.0,365
1986,19086.0,365
1987,23276.0,365
1988,16037.0,366
1989,16279.0,365
1990,18742.0,365
1991,14587.0,365
1992,18795.0,366
1993,17103.0,365
1994,11592.0,365
1995,18292.0,365
1996,17526.0,366
1997,9692.0,365
1998,21193.0,365
1999,21286.0,365
2000,12807.0,366
2001,18116.0,365
2002,13743.0,365
2003,18933.0,365
2004,23894.0,366
2005,26976.0,365
2006,21159.0,365
2007,20163.0,365
2008,20934.0,366
2009,18830.0,365
2010,29376.0,365
2011,20450.0,302
2012,20448.0,365
2013,22983.0,365
2014,13775.0,365
2015,15319.0,365
2016,21306.0,366
2017,29618.0,335
2018,20139.0,365
2019,13094.0,364
2020,17082.0,366
2021,17998.0,365
2022,19641.0,365
2023,16407.0,365
2024,16877.0,245
