DATE,PRCP,NROWS
1955,19435.0,365
1956,18825.0,366
1957,9560.0,365
1958,15513.0,365
1959,11610.0,365
1960,17693.0,366
1961,20277.0,365
1962,15496.0,365
1963,18742.0,365
1964,11229.0,366
1965,14077.0,365
1966,13850.0,365
1967,10957.0,365
1968,12547.0,366
1969,16524.0,365
1970,18421.0,365
1971,15802.0,365
1972,12498.0,366
1973,11771.0,365
1974,17458.0,365
1975,11717.0,365
1976,10504.0,366
1977,12042.0,304
1978,17144.0,365
1979,17814.0,365
1980,10249.0,366
1981,20391.0,365
1982,17473.0,365
1983,11971.0,365
1984,15451.0,365
1985,14100.0,365
1986,19441.0,365
1987,18112.0,365
1988,15772.0,366
1989,13032.0,365
1990,16171.0,365
1991,13338.0,365
1992,16464.0,366
1993,11519.0,365
1994,11170.0,365
1995,13634.0,365
1996,16477.0,366
1997,14447.0,365
1998,18086.0,365
1999,15681.0,365
2000,11888.0,335
2001,14485.0,365
2002,12697.0,365
2003,14523.0,365
2004,15376.0,366
2005,14451.0,334
2006,13276.0,304
2007,18624.0,365
2008,12310.0,304
2009,12336.0,365
2010,20365.0,365
2011,17105.0,365
2012,11824.0,359
2013,11529.0,334
2014,7672.0,293
2015,10885.0,278
2016,10628.0,284
2017,6510.0,210
2018,11896.0,332
2019,13313.0,343
2020,13256.0,324
2021,12353.0,351
2022,9818.0,365
2023,11635.0,363
2024,9189.0,213
