DATE,PRCP,NROWS,MULT
2000,7942.0,366,1.0
2001,7256.0,365,0.9136237723495341
2002,4547.0,365,0.6266538037486218
2003,4937.0,365,1.0857708379151088
2004,4914.0,366,0.9953413003848491
2005,6324.0,365,1.286935286935287
2006,6346.0,365,1.0034788108791903
2007,4962.0,365,0.7819098644815632
2008,4570.0,366,0.9209995969367191
2009,5634.0,365,1.2328227571115973
2010,5279.0,365,0.9369897053603123
2011,6947.0,365,1.3159689335101346
2012,5609.0,335,0.8073988772131856
2013,5407.0,365,0.9639864503476555
2014,4912.0,365,0.9084520066580358
2015,4437.0,365,0.9032980456026058
2016,4530.0,366,1.0209601081812034
2017,5482.0,365,1.2101545253863135
2018,4924.0,365,0.8982123312659613
2019,5252.0,365,1.066612510154346
2020,6476.0,366,1.233054074638233
2021,5606.0,365,0.865657813465102
2022,5677.0,365,1.012665001783803
2023,5913.0,365,1.041571252422054
