DATE,PRCP,NROWS,MULT
2000,5412,366,1.0
2001,5889,365,1.0881374722838137
2002,4859,365,0.8250976396671761
2003,5406,365,1.112574603827948
2004,4861,366,0.8991860895301517
2005,5201,365,1.0699444558732771
2006,5601,365,1.07690828686791
2007,6356,365,1.1347973576147117
2008,5263,366,0.82803650094399
2009,6597,365,1.2534676040281207
2010,7805,365,1.1831135364559648
2011,5935,365,0.7604099935938501
2012,6795,366,1.1449031171019377
2013,4865,365,0.7159676232523915
2014,5223,365,1.0735868448098664
2015,4837,365,0.926096113344821
2016,5061,366,1.0463096960926195
2017,6990,365,1.3811499703615886
2018,4543,365,0.6499284692417739
2019,6068,365,1.3356812678846577
2020,5590,366,0.9212261041529334
2021,5684,365,1.0168157423971378
2022,4799,365,0.8442997888810697
2023,5839,365,1.2167118149614502
