DATE,PRCP,NROWS
1970,5819,365
1971,4653,365
1972,5542,366
1973,5326,365
1974,7238,365
1975,4839,365
1976,4755,366
1977,5829,365
1978,4281,365
1979,5652,365
1980,5875,366
1981,7490,365
1982,5410,365
1983,7593,365
1984,5773,366
1985,5439,365
1986,6101,365
1987,4441,334
1988,5798,366
1989,5461,334
1990,2495,180
1997,4718,365
1998,6882,365
1999,4402,365
2000,6152,366
2001,5322,365
2002,5272,365
2003,5748,365
2004,7595,366
2005,5655,365
2006,5342,365
2007,6197,365
2008,6776,366
2009,4519,365
2010,5047,365
2011,6728,365
2012,7859,366
2013,6732,365
2014,6315,364
2015,6604,365
2016,5652,366
2017,6886,365
2018,4681,341
2019,5229,342
2020,7408,366
2021,7287,363
2022,6599,365
2023,7017,365
2024,3817,241
