DATE,PRCP,NROWS
1965,5782,365
1966,6790,365
1968,2322,153
1975,2317,184
1976,4774,366
1977,6746,365
1978,5237,334
1979,7077,365
1980,6207,366
1981,7160,365
1982,5649,365
1983,6234,365
1984,7838,366
1985,6052,365
1986,7309,365
1987,6013,365
1988,8034,366
1989,6637,365
1990,6631,365
1991,7114,365
1992,6052,366
1993,5875,365
1994,6166,365
1995,6578,365
1996,4645,335
1997,6363,365
1998,6267,365
1999,6983,365
2000,7305,366
2001,6149,365
2002,4812,365
2003,4988,365
2004,6306,366
2005,6693,365
2006,6244,365
2007,6670,365
2008,8359,366
2009,4498,365
2010,5568,365
2011,6468,365
2012,7316,365
2013,5001,364
2014,4986,365
2015,6945,365
2016,4834,366
2017,6106,365
2018,4346,365
2019,6509,365
2020,7231,366
2021,5946,365
2022,5176,365
2023,7334,364
2024,4960,243
