DATE,PRCP,NROWS
1965,5372,365
1966,5646,365
1967,5455,365
1968,5070,366
1969,3687,365
1970,5471,365
1971,4813,365
1972,5566,366
1973,4111,365
1974,6104,365
1975,5451,365
1976,3813,366
1977,5296,365
1978,4378,365
1979,5265,365
1980,5092,366
1981,5698,365
1982,4680,365
1983,4928,365
1984,4775,366
1985,4483,365
1986,3898,365
1987,4612,365
1988,5376,366
1989,5474,365
1990,4065,365
1991,4962,365
1992,7444,366
1993,4086,334
1994,5524,365
1995,5233,365
1996,5549,366
1997,4586,365
1998,7020,365
1999,4891,365
2000,6101,366
2001,4053,365
2002,4622,365
2003,5013,365
2004,4440,366
2005,4510,365
2006,3424,365
2007,4914,365
2008,5790,366
2009,4026,365
2010,4420,365
2011,4421,365
2012,4344,366
2013,3388,364
2014,4259,359
2015,5279,365
2016,4537,335
2017,4057,333
2018,4070,348
2019,5707,342
2020,5502,362
2021,6071,365
2022,4699,362
2023,4190,346
2024,3059,228
