DATE,PRCP,TMAX,TMIN,NROWS,MULT
1950,3563.0,,,364,1.0
1951,6077.0,,,363,1.7055851810272242
1952,6255.0,,,363,1.029290768471285
1953,4585.0,,,361,0.7330135891286971
1954,3623.0,,,360,0.790185387131952
1955,6543.0,,,361,1.805961910019321
1956,5510.0,,,361,0.8421213510622039
1957,2689.0,225.2904109589041,93.54246575342464,365,0.488021778584392
1958,4752.0,213.94246575342467,93.61643835616438,365,1.7671997024916326
1959,2541.0,228.5331491712707,99.9696132596685,365,0.5347222222222222
1960,5957.0,209.74309392265192,96.11232876712327,366,2.3443526170798896
1961,4973.0,228.54570637119116,99.69421487603306,365,0.8348161826422696
1962,4471.0,219.8958904109589,96.2931506849315,365,0.8990548964407802
1963,5434.0,217.27123287671236,100.04657534246576,365,1.2153880563632298
1964,4750.0,211.53142857142856,92.47701149425288,361,0.8741258741258742
1965,2238.0,283.5,122.92307692307692,355,0.4711578947368421
1966,3685.0,,,355,1.6465594280607685
1967,1688.0,,,359,0.4580732700135685
1968,4791.0,,,351,2.838270142180095
1969,3629.0,,,354,0.757461907743686
1970,3072.0,,,354,0.8465141912372555
1971,4807.0,,,356,1.5647786458333333
1972,2833.0,,,359,0.5893488662367381
1973,5861.0,,,364,2.068831627250265
1974,5668.0,,,350,0.9670704657908207
1975,3700.0,,,324,0.652787579393084
1976,2452.0,,,340,0.6627027027027027
1977,1808.0,,,333,0.7373572593800979
1978,3856.0,,,338,2.1327433628318584
1979,3765.0,,,330,0.9764004149377593
1980,2636.0,,,328,0.700132802124834
1981,3012.0,,,329,1.142640364188164
1982,1694.0,,,327,0.5624169986719787
1983,3606.0,,,322,2.128689492325856
1984,2511.0,,,318,0.6963394342762064
1985,3230.0,,,320,1.2863401035444046
1986,3430.0,,,322,1.061919504643963
1987,2744.0,,,315,0.8
1988,3290.0,,,313,1.1989795918367347
1989,4542.0,,,361,1.3805471124620061
1990,3182.0,,,332,0.7005724350506385
1991,2818.0,,,322,0.8856065367693274
1992,3950.0,,,299,1.4017033356990773
1993,3202.0,,,339,0.810632911392405
1994,2636.0,,,357,0.8232354778263585
1995,3656.0,,,340,1.3869499241274659
1996,3966.0,,,347,1.0847921225382933
1997,3846.0,,,350,0.9697428139183056
1998,3976.0,,,359,1.033801352054082
1999,2760.0,,,349,0.6941649899396378
2000,4594.0,,,356,1.6644927536231884
2001,3912.0,,,341,0.8515454941227688
2002,2146.0,,,345,0.5485685071574642
2003,3134.0,,,341,1.4603914259086672
2004,2832.0,,,331,0.9036375239310785
2005,4022.0,,,346,1.4201977401129944
2006,2554.0,,,346,0.635007458975634
2007,4054.0,,,347,1.587314017227878
2008,2874.0,,,346,0.7089294523926986
2009,2582.0,,,321,0.8983994432846207
2010,5560.0,,,345,2.1533694810224633
2011,3876.0,,,325,0.6971223021582734
2012,2740.0,,,337,0.7069143446852425
2013,3068.0,,,337,1.1197080291970802
2014,3999.0,,,342,1.3034550195567145
2015,3128.0,,,334,0.7821955488872218
2016,6595.0,,,331,2.108375959079284
2017,3290.0,,,323,0.4988627748294162
2018,2642.0,,,346,0.8030395136778116
2019,2448.0,,,351,0.9265707797123391
2020,3962.0,,,342,1.6184640522875817
