DATE,PRCP,NROWS,MULT
2000,4871.0,366,1.0
2001,4303.0,365,0.8833915007185383
2002,2792.0,365,0.6488496397861957
2003,5620.0,365,2.012893982808023
2004,4996.0,366,0.8889679715302491
2005,4604.0,365,0.921537229783827
2006,5471.0,365,1.1883145091225022
2007,4360.0,365,0.7969292633887772
2008,4942.0,366,1.13348623853211
2009,3873.0,365,0.7836908134358559
2010,5288.0,365,1.3653498579912213
2011,6168.0,365,1.1664145234493193
2012,6171.0,366,1.0004863813229572
2013,5573.0,365,0.9030951223464593
2014,4713.0,365,0.8456845505113942
2015,4755.0,363,1.0089115213239974
2016,5784.0,366,1.2164037854889589
2017,5272.0,353,0.9114799446749654
2018,4748.0,365,0.9006069802731411
2019,5248.0,365,1.10530749789385
2020,6644.0,366,1.2660060975609757
2021,3318.0,365,0.49939795304033713
2022,4922.0,365,1.483423749246534
2023,5176.0,365,1.0516050386021942
