DATE,PRCP,NROWS,MULT
2000,5640.0,336,1.0
2001,5150.0,365,0.9131205673758865
2002,4019.0,365,0.7803883495145632
2003,3626.0,303,0.9022144812142324
2004,3647.0,336,1.005791505791506
2005,4969.0,303,1.36248971757609
2006,4660.0,365,0.9378144495874421
2007,2234.0,334,0.4793991416309013
2008,3002.0,366,1.3437779767233662
2009,4015.0,365,1.3374417055296468
2010,6121.0,365,1.52453300124533
2011,3891.0,363,0.6356804443718347
2012,4805.0,274,1.2349010537136982
2013,1805.0,334,0.3756503642039542
2014,4068.0,365,2.2537396121883657
2015,2292.0,365,0.5634218289085545
2016,5410.0,366,2.3603839441535777
2017,5626.0,335,1.0399260628465805
2018,4323.0,365,0.7683967294703163
2019,5068.0,365,1.1723340272958593
2020,1915.0,366,0.377861089187056
2021,4501.0,365,2.3503916449086164
2022,2975.0,365,0.6609642301710731
2023,5461.0,364,1.8356302521008403
