DATE,PRCP,NROWS,MULT
2000,3238.0,348,1.0
2001,3330.0,365,1.0284126003705991
2002,2699.0,348,0.8105105105105105
2003,5044.0,365,1.86884031122638
2004,4885.0,357,0.96847739888977
2005,4257.0,360,0.8714431934493347
2006,3178.0,358,0.7465351186281419
2007,4027.0,363,1.2671491504090624
2008,3559.0,361,0.8837844549292277
2009,5483.0,365,1.5406012924978927
2010,3967.0,365,0.7235090279044318
2011,5095.0,365,1.2843458532896395
2012,3301.0,366,0.6478900883218842
2013,5316.0,365,1.6104210845198426
2014,5718.0,365,1.0756207674943568
2015,5548.0,365,0.9702693249387898
2016,2383.0,258,0.4295241528478731
2017,4326.0,306,1.815358791439362
2018,3676.0,365,0.8497457235321313
2019,3990.0,355,1.0854189336235038
2020,3494.0,366,0.8756892230576441
2021,3914.0,365,1.1202060675443617
2022,3539.0,365,0.9041900868676546
2023,6025.0,365,1.7024583215597626
