DATE,PRCP,TMAX,TMIN,NROWS,MULT
2000,10666.0,168.15151515151516,54.26170798898072,366,1.0
2001,9460.0,172.26966292134833,57.71629213483146,365,0.886930433152072
2002,11554.0,177.11206896551724,65.43103448275862,365,1.221353065539112
2003,13707.0,163.58563535911605,56.831491712707184,365,1.18634239224511
2004,13926.0,175.1888888888889,66.02777777777777,366,1.0159772379076384
2005,9513.0,189.45402298850576,75.32183908045977,364,0.6831107281344249
2006,10413.0,183.0109589041096,69.5013698630137,365,1.0946073793755913
2007,11848.0,182.7917808219178,63.85479452054795,365,1.1378085085950254
2008,11487.0,178.0225352112676,59.01690140845071,366,0.9695307224848075
2009,9935.0,171.61263736263737,57.4532967032967,364,0.8648907460607643
2010,8504.0,173.4849315068493,57.55342465753424,365,0.8559637644690489
2011,14654.0,178.25824175824175,67.99725274725274,364,1.7231890874882407
2012,8730.0,188.8512396694215,67.98071625344353,363,0.5957417769892179
2013,11869.0,169.17032967032966,61.65934065934066,364,1.3595647193585338
2014,9499.0,165.8595041322314,49.77685950413223,365,0.8003201617659449
2015,10151.0,181.10743801652893,61.36363636363637,364,1.0686388040846404
2016,12398.0,187.79508196721312,67.47540983606558,366,1.2213575017239682
2017,13232.0,184.38567493112947,69.84297520661157,365,1.0672689143410228
2018,14323.0,184.52617079889808,75.72451790633609,363,1.0824516324062878
2019,10396.0,200.1,78.20277777777778,361,0.725825595196537
2020,11278.0,185.99140401146133,72.68194842406876,366,1.0848403232012311
2021,9056.0,184.95316804407716,69.22589531680441,365,0.8029792516403618
2022,11681.0,187.3186813186813,65.96978021978022,365,1.289863074204947
2023,9666.0,192.68956043956044,72.17857142857143,365,0.8274976457495078
