DATE,PRCP,TMAX,TMIN,NROWS,MULT
2000,8389.0,105.66939890710384,-38.0,366,1.0
2001,8260.0,108.5013698630137,-42.39835164835165,365,0.9846227202288711
2002,5951.0,106.34444444444443,-47.29050279329609,365,0.7204600484261501
2003,8314.0,108.80494505494504,-42.6978021978022,365,1.3970761216602252
2004,9349.0,102.5917808219178,-47.40934065934066,366,1.1244888140485927
2005,11327.0,102.56043956043956,-37.25895316804408,365,1.2115734303134025
2006,10953.0,92.31043956043956,-35.247252747252745,365,0.966981548512404
2007,10586.0,97.44505494505496,-36.4532967032967,365,0.9664931982105359
2008,12558.0,86.74863387978142,-44.11232876712329,366,1.186283771018326
2009,9135.0,86.9013698630137,-42.53972602739726,365,0.7274247491638796
2010,9941.0,92.4027397260274,-37.52328767123288,365,1.088232074438971
2011,9161.0,88.69589041095891,-40.0958904109589,365,0.9215370687053617
2012,6411.0,106.86338797814209,-33.23224043715847,366,0.6998144307390023
2013,7978.0,97.74794520547944,-44.41917808219178,365,1.2444236468569645
2014,6187.0,109.398753894081,-26.23765432098765,365,0.7755076460265731
2015,10792.0,98.74175824175823,-31.312328767123287,365,1.7443025699046388
2016,9045.0,100.08743169398907,-35.010958904109586,366,0.8381208302446257
2017,11693.0,104.07671232876712,-25.46575342465753,365,1.2927584300718629
2018,7609.0,106.15342465753425,-35.502747252747255,365,0.6507312067048662
2019,12029.0,94.68219178082192,-44.18356164383562,365,1.5808910500722828
2020,7051.0,109.42191780821918,-35.295890410958904,366,0.5861667636545016
2021,9543.0,105.6,-33.83561643835616,365,1.3534250460927528
2022,9359.0,99.84931506849315,-38.53972602739726,365,0.9807188515141989
2023,10125.0,99.74520547945204,-40.54246575342466,365,1.0818463511058873
