DATE,PRCP,NROWS,MULT
2000,39340.0,305,1.0
2001,24690.0,327,0.6276054905948144
2002,13820.0,324,0.5597407857432158
2003,18470.0,312,1.3364688856729379
2004,29540.0,305,1.5993502977801841
2005,18080.0,292,0.6120514556533514
2006,35150.0,284,1.9441371681415929
2007,25474.0,301,0.7247226173541963
2008,30160.0,312,1.1839522650545655
2009,31034.0,300,1.0289787798408487
2010,33910.0,259,1.0926725526841528
2011,26814.0,275,0.7907401946328516
2012,24776.0,281,0.9239949280226747
2013,21748.0,306,0.8777849531804972
2014,29644.0,313,1.3630678683097297
2015,24708.0,291,0.8334907569828633
2016,21506.0,283,0.8704063461227133
2017,24150.0,285,1.1229424346693946
2018,25906.0,299,1.072712215320911
2019,22602.0,290,0.8724619779201729
2020,21431.0,290,0.9481904256260508
2021,38851.0,286,1.8128412113293826
2022,28910.0,295,0.7441249903477388
2023,20734.0,281,0.7171912832929782
