DATE,PRCP,NROWS,MULT
2000,8726.0,366,1.0
2001,5154.0,362,0.5906486362594545
2002,3290.0,362,0.6383391540551029
2003,4116.0,363,1.251063829787234
2004,7150.0,357,1.7371234207968902
2005,5002.0,362,0.6995804195804196
2006,3232.0,362,0.646141543382647
2007,5848.0,361,1.8094059405940595
2008,7582.0,364,1.2965116279069768
2009,5130.0,365,0.6766024795568452
2010,8940.0,365,1.7426900584795322
2011,5556.0,365,0.6214765100671141
2012,4268.0,363,0.7681785457163427
2013,6226.0,365,1.458762886597938
2014,4778.0,365,0.7674269193703823
2015,5148.0,365,1.0774382586856426
2016,7182.0,366,1.3951048951048952
2017,4080.0,365,0.5680868838763575
2018,4328.0,365,1.0607843137254902
2019,2588.0,365,0.5979667282809612
2020,7436.0,365,2.873261205564142
2021,7175.0,363,0.9649004841312534
2022,8956.0,363,1.2482229965156795
2023,3864.0,363,0.43144260830728004
