DATE,PRCP,NROWS
1972,9220.0,94
1973,25088.0,365
1974,16419.0,365
1975,22862.0,365
1976,15674.0,366
1977,14684.0,365
1978,19184.0,365
1979,18531.0,365
1980,17140.0,366
1981,17122.0,365
1982,20436.0,365
1983,28279.0,365
1984,15121.0,366
1985,19369.0,365
1986,20864.0,365
1987,16803.0,365
1988,18731.0,366
1989,27228.0,365
1990,30300.0,365
1991,21411.0,365
1992,24060.0,366
1993,17402.0,365
1994,20907.0,365
1995,20644.0,365
1996,11503.0,366
1997,22848.0,365
1998,21086.0,365
1999,25056.0,365
2000,21226.0,366
2001,18226.0,365
2002,13774.0,365
2003,19553.0,365
2004,22732.0,366
2005,24404.0,365
2006,19113.0,365
2007,27657.0,365
2008,19375.0,366
2009,16320.0,365
2010,14447.0,365
2011,27884.0,365
2012,20759.0,366
2013,20829.0,365
2014,19580.0,365
2015,24543.0,365
2016,20545.0,366
2017,22169.0,365
2018,18344.0,365
2019,17868.0,365
2020,27292.0,366
2021,16522.0,365
2022,21282.0,365
2023,19813.0,365
2024,12696.0,244
