DATE,PRCP,NROWS
1894,0.0,2
1895,6753.0,365
1896,10733.0,366
1897,10481.0,365
1898,13737.0,365
1899,12688.0,365
1900,9721.0,365
1901,8201.0,365
1902,9340.0,365
1903,11871.0,365
1904,8539.0,366
1905,11903.0,365
1906,11990.0,365
1907,8905.0,365
1908,10572.0,366
1909,10917.0,365
1910,7934.0,365
1911,9879.0,365
1912,7771.0,366
1913,8534.0,365
1914,13765.0,365
1915,6975.0,365
1916,9715.0,366
1917,11979.0,365
1918,10206.0,365
1919,9187.0,365
1920,12725.0,366
1921,15771.0,365
1922,9321.0,365
1923,11212.0,365
1924,9567.0,366
1925,12616.0,365
1926,9919.0,365
1927,8599.0,365
1928,10004.0,366
1929,11098.0,365
1930,8845.0,365
1931,8223.0,365
1932,10265.0,366
1933,7748.0,365
1934,11893.0,365
1935,9421.0,365
1936,8958.0,366
1937,7824.0,365
1938,14302.0,365
1939,8525.0,365
1940,8499.0,366
1941,7227.0,365
1942,9546.0,365
1943,13165.0,365
1944,10926.0,366
1945,11164.0,365
1946,10512.0,365
1947,9714.0,365
1948,11710.0,366
1949,12284.0,365
1950,10751.0,365
1951,8932.0,365
1952,8658.0,366
1953,13281.0,365
1954,10049.0,365
1955,9508.0,365
1956,10262.0,366
1957,12776.0,365
1958,8014.0,365
1959,7285.0,365
1960,6487.0,366
1961,10918.0,365
1962,8760.0,365
1963,7970.0,365
1964,12257.0,366
1965,7997.0,365
1966,9300.0,365
1967,15707.0,365
1968,8404.0,366
1969,8985.0,365
1970,7912.0,365
1971,13434.0,365
1972,8711.0,366
1973,13727.0,365
1974,10006.0,365
1975,13823.0,365
1976,9276.0,366
1977,8374.0,365
1978,10605.0,365
1979,11320.0,365
1980,10531.0,366
1981,10351.0,365
1982,10650.0,365
1983,15987.0,365
1984,8969.0,366
1985,9271.0,365
1986,11221.0,365
1987,8810.0,365
1988,11573.0,366
1989,15575.0,365
1990,17924.0,365
1991,10482.0,365
1992,13415.0,366
1993,10319.0,365
1994,12464.0,365
1995,11142.0,365
1996,6512.0,366
1997,12957.0,365
1998,12692.0,365
1999,13502.0,365
2000,12485.0,366
2001,9991.0,365
2002,7657.0,365
2003,8975.0,365
2004,11827.0,366
2005,14758.0,365
2006,11744.0,365
2007,14374.0,365
2008,12192.0,366
2009,11297.0,365
2010,7057.0,365
2011,16219.0,365
2012,12067.0,366
2013,11760.0,365
2014,10844.0,365
2015,14347.0,365
2016,10117.0,366
2017,13913.0,365
2018,11558.0,365
2019,10918.0,365
2020,13770.0,366
2021,8458.0,365
2022,11234.0,365
2023,12512.0,365
2024,6698.0,244
