DATE,PRCP,NROWS
1960,0.0,363
1961,0.0,365
1962,0.0,361
1963,6311.0,365
1964,7413.0,366
1965,9642.0,365
1966,10787.0,365
1967,8689.0,365
1968,8757.0,366
1969,7392.0,365
1970,7621.0,365
1971,5429.0,365
1972,7333.0,366
1973,7192.0,365
1974,8106.0,365
1975,6444.0,365
1976,4911.0,366
1977,6945.0,365
1978,6680.0,365
1979,8480.0,365
1980,7736.0,366
1981,8774.0,365
1982,7012.0,365
1983,8618.0,365
1984,9248.0,366
1985,7639.0,365
1986,7143.0,365
1987,8399.0,365
1988,8871.0,366
1989,6422.0,365
1990,8063.0,365
1991,6656.0,365
1992,9301.0,366
1993,10007.0,365
1994,9486.0,365
1995,8319.0,365
1996,6354.0,366
1997,6323.0,365
1998,11130.0,365
1999,8999.0,365
2000,9276.0,366
2001,11215.0,365
2002,8897.0,365
2003,6386.0,365
2004,8361.0,366
2005,7999.0,365
2006,8045.0,365
2007,8734.0,365
2008,8504.0,366
2009,7459.0,365
2010,8474.0,365
2011,8157.0,365
2012,8417.0,366
2013,8148.0,365
2014,8249.0,365
2015,9866.0,365
2016,7890.0,366
2017,9911.0,365
2018,6488.0,365
2019,8858.0,365
2020,3053.0,162
2021,4964.0,270
2022,0.0,365
2023,10246.0,365
2024,6624.0,225
