DATE,PRCP,NROWS
1956,0,2
1957,7701,365
1958,9758,365
1959,8851,365
1960,10204,366
1961,10181,365
1962,10382,365
1963,9731,365
1964,7695,366
1965,8948,365
1966,10518,365
1967,10358,365
1968,8285,366
1969,8096,365
1970,9937,365
1971,6546,365
1972,8640,366
1973,7788,365
1974,10445,365
1975,8290,365
1976,7971,366
1977,9309,365
1978,7433,365
1979,8441,365
1980,8206,366
1981,8827,365
1982,10462,365
1983,8049,365
1984,9870,366
1985,10118,365
1986,9425,365
1987,9880,365
1988,12307,366
1989,7934,365
1990,8755,365
1991,7027,365
1992,8480,366
1993,8390,365
1994,10454,365
1995,7714,365
1996,7412,366
1997,7848,365
1998,8680,365
1999,12859,365
2000,15230,366
2001,10902,365
2002,9370,365
2003,9244,365
2004,11685,366
2005,10033,365
2006,12076,347
2007,10186,358
2008,12957,366
2009,11625,365
2010,8412,365
2011,12484,365
2012,12055,366
2013,10497,365
2014,15569,365
2015,13256,365
2016,9470,366
2017,12442,365
2018,8769,365
2019,13432,365
2020,14558,366
2021,8141,365
2022,9348,365
2023,12115,365
2024,9439,243
