DATE,PRCP,NROWS
1956,0.0,1
1957,7506.0,365
1958,6892.0,365
1959,7352.0,365
1960,9656.0,366
1961,7727.0,365
1962,10138.0,365
1963,7789.0,365
1964,8260.0,366
1965,8843.0,365
1966,9057.0,365
1967,10487.0,365
1968,7256.0,366
1969,6992.0,365
1970,6657.0,365
1971,6617.0,365
1972,7844.0,366
1973,6545.0,365
1974,8250.0,365
1975,7277.0,365
1976,5695.0,366
1977,7372.0,365
1978,6391.0,365
1979,8479.0,365
1980,7904.0,366
1981,8180.0,365
1982,8574.0,365
1983,6784.0,365
1984,8736.0,366
1985,8901.0,365
1986,8411.0,365
1987,9624.0,365
1988,10063.0,366
1989,7111.0,365
1990,8016.0,365
1991,6980.0,365
1992,8152.0,366
1993,4097.0,332
1994,0.0,289
1995,0.0,181
1996,0.0,174
1997,0.0,140
1998,0.0,172
1999,0.0,195
2000,0.0,187
2001,0.0,110
2002,0.0,138
2003,0.0,98
2004,0.0,227
2005,0.0,168
2006,0.0,236
2007,0.0,202
2008,0.0,178
2009,0.0,215
2010,0.0,243
2011,2170.0,207
2012,9133.0,366
2013,8492.0,365
2014,12139.0,365
2015,9189.0,365
2016,6065.0,366
2017,8560.0,365
2018,5746.0,365
2019,11664.0,365
2020,10720.0,366
2021,7336.0,365
2022,8212.0,365
2023,9632.0,365
2024,7065.0,244
