DATE,PRCP,NROWS
1957,0.0,1
1958,589.0,365
1959,5340.0,365
1960,9894.0,366
1961,8637.0,365
1962,7668.0,365
1963,7264.0,365
1964,9017.0,366
1965,9797.0,365
1966,10498.0,365
1967,7941.0,365
1968,8279.0,366
1969,8077.0,365
1970,8928.0,365
1971,6285.0,365
1972,7753.0,366
1973,6945.0,365
1974,9474.0,365
1975,7214.0,365
1976,4591.0,366
1977,7848.0,365
1978,6350.0,365
1979,8848.0,365
1980,7937.0,366
1981,8993.0,365
1982,7386.0,365
1983,7227.0,365
1984,9434.0,366
1985,8115.0,365
1986,8773.0,365
1987,9537.0,365
1988,9110.0,366
1989,6063.0,365
1990,6986.0,365
1991,7264.0,365
1992,8563.0,366
1993,8666.0,365
1994,8983.0,365
1995,8007.0,365
1996,6184.0,366
1997,7033.0,365
1998,10600.0,365
1999,9812.0,365
2000,9780.0,366
2001,9916.0,365
2002,10534.0,365
2003,6797.0,365
2004,8042.0,366
2005,7722.0,365
2006,8810.0,365
2007,9776.0,365
2008,8873.0,366
2009,8426.0,365
2010,9111.0,365
2011,8163.0,365
2012,9569.0,366
2013,8790.0,365
2014,9265.0,365
2015,8893.0,365
2016,9394.0,366
2017,7896.0,365
2018,6681.0,365
2019,8425.0,365
2020,7975.0,366
2021,8810.0,339
2022,8451.0,365
2023,10434.0,365
2024,6423.0,225
