DATE,PRCP,NROWS
1846,0.0,1
1847,5519.0,365
1848,7733.0,366
1849,7115.0,365
1850,7918.0,365
1851,7369.0,365
1852,8513.0,366
1853,5327.0,365
1854,5838.0,365
1855,5535.0,365
1856,6750.0,366
1857,4508.0,365
1858,5178.0,365
1859,7083.0,365
1860,8513.0,366
1861,6137.0,365
1862,7202.0,365
1863,6354.0,365
1864,5512.0,366
1865,6693.0,365
1866,7994.0,365
1867,7135.0,365
1868,6123.0,366
1869,7744.0,365
1870,6961.0,365
1871,5937.0,365
1872,7377.0,366
1873,6239.0,365
1874,6250.0,365
1875,6743.0,365
1876,7156.0,366
1877,7835.0,365
1878,7859.0,365
1879,6173.0,365
1880,7097.0,366
1881,6402.0,365
1882,8365.0,365
1883,6446.0,365
1884,6249.0,366
1885,6935.0,365
1886,7706.0,365
1887,5039.0,365
1888,7281.0,366
1889,6756.0,365
1890,6690.0,365
1891,6601.0,365
1892,6717.0,366
1893,7543.0,365
1894,8333.0,365
1895,7127.0,365
1896,6809.0,366
1897,7089.0,365
1898,7303.0,365
1899,5640.0,365
1900,7389.0,365
1901,6446.0,365
1902,6512.0,365
1903,9053.0,365
1904,5814.0,366
1905,7022.0,365
1906,7758.0,365
1907,6407.0,365
1908,5827.0,366
1909,8400.0,365
1910,8307.0,365
1911,6007.0,365
1912,8315.0,366
1913,6293.0,365
1914,8439.0,365
1915,9059.0,365
1916,7548.0,366
1917,7275.0,365
1918,7818.0,365
1919,7381.0,365
1920,6598.0,366
1921,5213.0,365
1922,6974.0,365
1923,8151.0,365
1924,6250.0,366
1925,8032.0,365
1926,7723.0,365
1927,8145.0,365
1928,7143.0,366
1929,5797.0,365
1930,8178.0,365
1931,8383.0,365
1932,8091.0,366
1933,6272.0,365
1934,6907.0,365
1935,7848.0,365
1936,7898.0,366
1937,7797.0,365
1938,7377.0,365
1939,7909.0,365
1940,8466.0,366
1941,6563.0,365
1942,7043.0,365
1943,6493.0,365
1944,8858.0,366
1945,8222.0,365
1946,7390.0,365
1947,6508.0,365
1948,7497.0,366
1949,6910.0,365
1950,9597.0,365
1951,7904.0,365
1952,8479.0,366
1953,7419.0,365
1954,9400.0,365
1955,7087.0,365
1956,8400.0,366
1957,9220.0,365
1958,8223.0,365
1959,5705.0,365
1960,9454.0,366
1961,9906.0,365
1962,7579.0,365
1963,7078.0,365
1964,6525.0,366
1965,9839.0,365
1966,8902.0,365
1967,9098.0,365
1968,8988.0,366
1969,7578.0,365
1970,9019.0,365
1971,6388.0,365
1972,7986.0,366
1973,7789.0,365
1974,8163.0,365
1975,7049.0,365
1976,5709.0,366
1977,7831.0,365
1978,7004.0,365
1979,8663.0,365
1980,9079.0,366
1981,8800.0,365
1982,7642.0,365
1983,8688.0,365
1984,8956.0,366
1985,8332.0,365
1986,8169.0,365
1987,8313.0,365
1988,10199.0,366
1989,6857.0,365
1990,8711.0,365
1991,7218.0,365
1992,8346.0,366
1993,10146.0,365
1994,9897.0,365
1995,9403.0,365
1996,6389.0,366
1997,7210.0,365
1998,11221.0,365
1999,9954.0,365
2000,8841.0,366
2001,11009.0,365
2002,10065.0,365
2003,7178.0,365
2004,9849.0,366
2005,8222.0,365
2006,7546.0,365
2007,10763.0,365
2008,8517.0,366
2009,8658.0,365
2010,9040.0,365
2011,8235.0,365
2012,8680.0,366
2013,7572.0,365
2014,7315.0,365
2015,9371.0,365
2016,7367.0,366
2017,9554.0,365
2018,6429.0,365
2019,8274.0,365
2020,8887.0,366
2021,7826.0,345
2022,7974.0,365
2023,11423.0,365
2024,5989.0,225
