DATE,PRCP,NROWS
1950,0.0,1
1951,8539.0,365
1952,8148.0,366
1953,5342.0,365
1954,8534.0,365
1955,6994.0,365
1956,8583.0,366
1957,8225.0,365
1958,8416.0,365
1959,5107.0,365
1960,9565.0,366
1961,9861.0,365
1962,8006.0,365
1963,6222.0,365
1964,7271.0,366
1965,9986.0,365
1966,10494.0,365
1967,7575.0,365
1968,8090.0,366
1969,6903.0,365
1970,8507.0,365
1971,6004.0,365
1972,6967.0,366
1973,7299.0,365
1974,10053.0,365
1975,7231.0,365
1976,5262.0,366
1977,8608.0,365
1978,7259.0,365
1979,8597.0,365
1980,8239.0,366
1981,10231.0,365
1982,8092.0,365
1983,8536.0,365
1984,9791.0,366
1985,8150.0,365
1986,9027.0,365
1987,9239.0,365
1988,9728.0,366
1989,7106.0,365
1990,7319.0,365
1991,7442.0,365
1992,9247.0,366
1993,9910.0,365
1994,9556.0,365
1995,7650.0,365
1996,6397.0,366
1997,6564.0,365
1998,10014.0,365
1999,9089.0,365
2000,9256.0,366
2001,9227.0,365
2002,8757.0,365
2003,6973.0,365
2004,7954.0,366
2005,8436.0,365
2006,9120.0,365
2007,9582.0,365
2008,8123.0,366
2009,8873.0,365
2010,8642.0,365
2011,8514.0,365
2012,9904.0,366
2013,8644.0,365
2014,8791.0,365
2015,7909.0,365
2016,8934.0,366
2017,8257.0,365
2018,7287.0,365
2019,8697.0,365
2020,7603.0,366
2021,8761.0,348
2022,7564.0,365
2023,12536.0,365
2024,7642.0,225
