DATE,PRCP,NROWS
1965,5490,365
1966,4717,365
1967,5736,365
1968,4655,366
1969,3432,365
1970,4025,365
1971,5102,365
1972,5690,366
1973,4882,365
1974,6325,365
1975,4401,365
1976,3774,366
1977,5465,365
1978,3710,365
1979,4930,365
1980,4723,366
1981,6682,365
1982,4598,365
1983,6304,365
1984,4395,366
1985,4081,365
1986,4916,365
1987,5656,365
1988,4533,366
1989,1074,90
1990,4859,365
1991,6041,365
1992,6868,366
1993,5416,365
1994,5510,365
1995,6304,365
1996,5548,366
1997,6749,365
1998,8827,365
1999,5947,365
2000,7872,366
2001,6576,365
2002,5203,365
2003,7244,365
2004,7876,366
2005,6156,365
2006,5884,365
2007,7292,365
2008,7839,366
2009,5034,365
2010,7215,365
2011,7098,365
2012,8375,366
2013,6890,362
2014,6741,360
2015,7988,365
2016,6322,366
2017,5547,347
2018,5183,365
2019,5485,360
2020,6927,366
2021,6859,354
2022,6145,348
2023,7508,365
2024,4104,220
