DATE,PRCP,NROWS
1945,6602.0,292
1946,7965.0,310
1947,4139.0,365
1948,6890.0,366
1949,7619.0,338
1950,9440.0,365
1951,7652.0,241
1952,5484.0,206
1953,6483.0,223
1954,7358.0,282
1955,5320.0,291
1956,4079.0,366
1957,5944.0,338
1958,5827.0,336
1959,5347.0,365
1960,8078.0,338
1961,7050.0,365
1962,8115.0,348
1963,562.0,89
1987,1333.0,92
1988,8744.0,366
1989,6549.0,365
1990,6679.0,365
1991,5607.0,365
1992,6743.0,366
1993,7238.0,365
1994,7993.0,365
1995,6414.0,365
1996,6501.0,366
1997,7186.0,365
1998,8895.0,365
1999,9896.0,365
2000,10120.0,366
2001,6822.0,365
2002,9327.0,365
2003,6208.0,365
2004,7922.0,366
2005,6201.0,365
2006,8214.0,365
2007,7442.0,365
2008,8526.0,366
2009,8216.0,365
2010,7145.0,365
2011,8031.0,365
2012,9228.0,366
2013,5539.0,365
2014,8963.0,365
2015,7754.0,365
2016,6147.0,366
2017,6346.0,365
2018,5712.0,365
2019,9350.0,365
2020,7624.0,366
2021,6449.0,365
2022,6107.0,365
2023,10482.0,365
2024,6136.0,244
