DATE,PRCP,NROWS
1977,473,31
1978,4468,365
1979,8110,365
1980,7895,366
1981,7999,365
1982,7764,365
1983,7326,365
1984,7990,366
1985,10046,365
1986,9378,365
1987,8936,365
1988,9095,366
1989,7029,365
1990,9034,365
1991,7509,365
1992,7630,366
1993,6864,365
1994,7099,365
1995,8462,365
1996,6886,366
1997,8653,365
1998,7477,365
1999,9529,365
2000,10635,366
2001,8517,365
2002,7578,365
2003,7422,365
2004,7777,366
2005,7384,365
2006,8865,365
2007,3100,181
2009,8057,306
2010,8493,365
2011,8669,365
2012,9933,366
2013,6343,365
2014,9257,365
2015,10326,365
2016,7139,366
2017,7692,365
2018,5741,365
2019,10000,365
2020,9488,366
2021,9765,365
2022,8869,365
2023,9171,365
2024,7233,244
