DATE,PRCP,NROWS
1975,1060,92
1976,3319,366
1977,4805,365
1978,4376,365
1979,5241,365
1980,5041,335
1981,5520,334
1982,4617,365
1983,4914,365
1984,5972,366
1985,5931,365
1986,5402,365
1987,6313,365
1988,6309,366
1989,4521,365
1990,5393,365
1991,4661,365
1992,1541,152
1993,1448,61
1994,4634,365
1995,5040,365
1996,6086,366
1997,5830,365
1998,8264,365
1999,5558,365
2000,7830,366
2001,7255,365
2002,4910,365
2003,5534,365
2004,6673,366
2005,6312,365
2006,5784,365
2007,6048,365
2008,6330,366
2009,6387,365
2010,5240,365
2011,6583,365
2012,8290,366
2013,6136,365
2014,5052,365
2015,6762,365
2016,5713,366
2017,6782,365
2018,5175,365
2019,6572,365
2020,7833,366
2021,7086,365
2022,5451,365
2023,5746,365
2024,5018,244
