DATE,PRCP,NROWS
1975,1680,122
1976,4019,366
1977,6410,365
1978,5832,365
1979,5942,365
1980,4370,366
1981,5981,334
1982,4842,365
1983,5460,365
1984,6416,366
1985,5971,365
1986,5708,365
1987,7774,365
1988,6698,366
1989,4792,365
1990,4360,273
1991,5691,365
1992,7129,366
1993,6238,365
1994,4310,365
1995,5020,365
1996,6009,366
1997,7178,365
1998,8359,365
1999,5657,365
2000,8410,366
2001,7045,365
2002,6002,365
2003,4142,365
2004,6162,366
2005,6631,365
2006,5496,365
2007,6174,365
2008,6503,366
2009,5313,365
2010,5569,365
2011,7698,365
2012,8669,366
2013,5471,365
2014,4931,365
2015,7232,365
2016,6215,366
2017,7376,365
2018,5255,365
2019,6171,365
2020,8021,366
2021,6847,365
2022,6339,365
2023,596,31
