DATE,PRCP,NROWS
1983,5011,214
1984,8478,335
1985,10325,365
1986,9494,365
1987,10886,365
1988,11586,366
1989,8149,335
1990,11224,365
1991,9427,365
1992,8785,366
1993,8922,365
1994,9700,365
1995,8779,365
1996,7413,366
1997,8459,365
1998,10966,365
1999,13750,365
2000,13939,366
2001,9334,365
2002,11546,365
2003,9352,365
2004,10713,366
2005,9781,365
2006,12820,365
2007,12247,365
2008,13797,366
2009,10447,365
2010,9823,365
2011,12012,365
2012,13502,366
2013,9060,365
2014,12799,365
2015,13370,365
2016,9494,366
2017,11454,365
2018,8428,365
2019,11387,365
2020,12067,366
2021,1699,90
