DATE,PRCP,NROWS
1957,2203,122
1958,7119,365
1959,4708,365
1960,6401,366
1961,6618,365
1962,6507,365
1963,7185,365
1964,6435,366
1965,5848,365
1966,7822,365
1967,8035,365
1968,7314,366
1969,6478,365
1970,8287,365
1971,5928,365
1972,5538,366
1973,5507,365
1974,6936,365
1975,5232,365
1976,4651,366
1977,7454,365
1978,6773,365
1979,6361,365
1980,9261,366
1981,6926,334
1982,5465,365
1983,6424,365
1984,5908,366
1985,7732,365
1986,6089,365
1987,7227,365
1988,7373,366
1989,5487,365
1990,6888,365
1991,6193,334
1992,6736,366
1993,6048,365
1994,6726,365
1995,5909,365
1996,5275,366
1997,5845,365
1998,9548,365
1999,8238,365
2000,6575,366
2001,6518,365
2002,9107,365
2003,6701,365
2004,7776,366
2005,6020,365
2006,6958,365
2007,8029,365
2008,6938,366
2009,6361,365
2010,6417,365
2011,7062,365
2012,5824,336
2013,6299,365
2014,6170,365
2015,6967,365
2016,5344,366
2017,7449,365
2018,4067,365
2019,7139,365
2020,5552,366
2021,7407,365
2022,5376,365
2023,8677,365
2024,4722,244
