DATE,PRCP,NROWS
1977,1504.0,92
1978,5554.0,365
1979,6367.0,365
1980,2915.0,274
1986,2064.0,124
1987,5729.0,365
1988,5463.0,366
1989,5243.0,365
1990,5116.0,365
1991,6388.0,365
1992,6038.0,366
1993,6472.0,365
1994,4275.0,365
1995,5756.0,365
1996,6475.0,366
1997,4441.0,365
1998,7630.0,365
1999,6784.0,365
2000,7641.0,366
2001,6878.0,365
2002,5105.0,365
2003,4520.0,365
2004,7103.0,366
2005,6992.0,365
2006,5893.0,365
2007,7327.0,365
2008,7656.0,366
2009,5476.0,365
2010,6017.0,365
2011,8135.0,365
2012,8237.0,366
2013,6348.0,365
2014,5337.0,365
2015,8146.0,365
2016,8475.0,366
2017,7460.0,365
2018,4228.0,365
2019,6300.0,365
2020,7140.0,366
2021,6734.0,305
