DATE,PRCP,NROWS
1990,4147,214
1991,5987,365
1992,6139,366
1993,6095,365
1994,5926,365
1995,6097,365
1996,3702,274
1997,5070,365
1998,1745,151
1999,3782,184
2000,3330,152
2001,5147,365
2002,5697,365
2003,5425,365
2004,5302,366
2005,5107,365
2006,6254,365
2007,4887,365
2008,6066,366
2009,5728,365
2010,5957,365
2011,5556,365
2012,7473,366
2013,4484,365
2014,5555,365
2015,6111,365
2016,4371,366
2017,4923,365
2018,4109,365
2019,6290,365
2020,4751,366
2021,5300,365
2022,4925,365
2023,7227,365
2024,3671,244
