DATE,PRCP,NROWS
1945,10056,365
1946,10660,365
1947,7345,365
1948,9326,366
1949,13322,365
1950,11022,365
1951,8522,365
1952,8511,364
1953,10703,365
1954,11893,365
1955,7665,365
1956,8942,366
1957,10619,365
1958,9142,365
1959,7749,365
1960,9672,366
1961,10069,365
1962,11338,365
1963,9970,365
1964,10080,366
1965,10071,365
1966,10051,365
1967,11732,365
1968,8941,366
1969,7364,365
1970,9147,365
1971,9238,365
1972,8207,366
1973,9363,365
1974,9669,365
1975,8009,365
1976,7024,366
1977,11765,365
1978,9166,365
1979,10482,365
1980,11276,366
1981,11219,365
1982,10286,334
1983,10847,365
1984,8919,366
1985,10608,365
1986,9163,365
1987,9228,365
1988,11297,366
1989,8855,365
1990,12482,365
1991,10805,365
1992,11231,366
1993,10203,365
1994,12656,365
1995,9469,365
1996,8241,366
1997,9396,365
1998,13773,365
1999,14911,365
2000,12931,366
2001,9416,365
2002,10229,365
2003,9171,365
2004,12344,366
2005,9981,365
2006,12723,365
2007,14234,365
2008,14100,366
2009,10133,365
2010,10277,365
2011,13032,365
2012,14502,366
2013,9846,365
2014,12668,365
2015,13772,365
2016,9290,366
2017,13367,365
2018,8721,365
2019,13456,365
2020,14166,366
2021,12634,365
2022,9902,365
2023,13932,365
2024,8944,244
