DATE,PRCP,NROWS
1972,3881,184
1973,5150,365
1974,6298,365
1975,4908,365
1976,3871,366
1977,5862,365
1978,5044,365
1979,6510,365
1980,2093,153
1981,5620,365
1982,5029,365
1983,6005,365
1984,6298,366
1985,7288,365
1986,5494,335
1987,6372,365
1988,5626,366
1989,6271,365
1990,4203,245
1991,5453,365
1992,7663,366
1993,7792,365
1994,4676,365
1995,5303,365
1996,5705,366
1997,5326,365
1998,7061,365
1999,5906,365
2000,8581,366
2001,7630,365
2002,4818,365
2003,6953,365
2004,5314,366
2005,7098,365
2006,7521,365
2007,4629,365
2008,4963,366
2009,7190,365
2010,5704,365
2011,7401,365
2012,7221,366
2013,5692,365
2014,5057,365
2015,6361,365
2016,5545,366
2017,6158,365
2018,5283,365
2019,6066,365
2020,7010,366
2021,6217,365
2022,6783,365
2023,6169,365
2024,5120,244
