DATE,PRCP,NROWS
1945,7565,365
1946,6457,365
1947,4462,365
1948,5058,366
1949,6356,365
1950,8554,365
1951,5337,365
1952,5619,366
1953,5346,365
1954,7502,365
1955,4615,365
1956,6726,366
1957,6740,365
1958,6630,365
1959,5807,365
1960,8672,366
1961,5922,365
1962,5285,365
1963,5929,365
1964,5477,366
1965,8098,365
1966,7908,365
1967,5604,365
1968,5995,366
1969,5096,365
1970,4807,365
1971,4742,365
1972,4695,366
1973,5648,365
1974,8466,365
1975,4235,365
1976,6275,366
1977,7350,365
1978,6019,365
1979,7153,365
1980,6316,366
1981,9033,365
1982,6000,365
1983,6350,365
1984,7853,366
1985,7504,365
1986,7675,365
1987,5833,365
1988,6242,366
1989,5465,365
1990,7248,365
1991,5905,365
1992,7785,366
1993,5712,365
1994,5874,365
1995,7496,365
1996,5015,366
1997,6101,365
1998,7087,365
1999,6996,365
2000,7936,366
2001,6598,365
2002,7342,365
2003,5686,365
2004,5395,366
2005,5478,365
2006,7506,365
2007,5176,365
2008,7578,366
2009,7960,365
2010,7566,365
2011,5228,365
2012,7907,366
2013,3981,365
2014,5307,365
2015,5378,365
2016,6454,366
2017,7076,365
2018,5705,365
2019,7496,365
2020,5667,366
2021,6868,365
2022,5550,365
2023,8129,365
2024,3281,244
