DATE,PRCP,NROWS
1973,5854,214
1974,10033,365
1975,7608,365
1976,6766,366
1977,11946,365
1978,8920,365
1979,9822,365
1980,13015,366
1981,11789,365
1982,8652,365
1983,10477,365
1984,8467,366
1985,11700,365
1986,9093,365
1987,8372,365
1988,11130,366
1989,8919,365
1990,10714,365
1991,11168,365
1992,11046,366
1993,11549,365
1994,13429,365
1995,11057,365
1996,8141,366
1997,8489,365
1998,14605,365
1999,12568,365
2000,11632,366
2001,11200,365
2002,15466,365
2003,12113,365
2004,14403,366
2005,12087,365
2006,13294,365
2007,17254,365
2008,13931,366
2009,10060,365
2010,10977,365
2011,13265,365
2012,14529,366
2013,10779,365
2014,12801,365
2015,13470,365
2016,9052,366
2017,14868,365
2018,8424,365
2019,14477,365
2020,12182,366
2021,11752,365
2022,9648,365
2023,15690,365
2024,8807,244
