DATE,PRCP,NROWS
1946,7149,334
1947,5257,365
1948,5957,366
1949,5988,365
1950,6903,365
1951,6442,361
1952,7881,366
1953,5554,365
1954,7443,365
1955,5867,365
1956,4830,366
1957,6560,365
1958,6631,365
1959,4510,365
1960,7379,366
1961,6291,365
1962,5958,365
1963,5301,365
1964,4424,366
1965,6678,365
1966,7165,365
1967,8103,365
1968,6579,366
1969,7087,365
1970,6492,365
1971,5110,365
1972,5311,366
1973,6212,365
1974,7106,365
1975,4627,365
1976,5639,366
1977,6945,365
1978,6927,365
1979,6914,365
1980,7161,366
1981,7629,365
1982,5779,365
1983,6411,365
1984,8541,366
1985,6089,334
1986,5927,365
1987,7086,365
1988,9287,366
1989,3725,273
1991,3411,122
1992,931,61
1993,6581,365
1994,6528,365
1995,7597,365
1996,6466,366
1997,6488,365
1998,9088,365
1999,6962,365
2000,6918,366
2001,6727,365
2002,6432,365
2003,6266,365
2004,8667,366
2005,5948,365
2006,7801,365
2007,8615,365
2008,8202,366
2009,6447,365
2010,8840,365
2011,7571,365
2012,1940,152
2016,314,32
2017,6584,365
2018,5614,365
2019,6746,365
2020,6893,366
2021,7166,365
2022,4998,365
2023,7109,365
2024,4649,244
