DATE,PRCP,NROWS
1973,861.0,61
1974,7242.0,365
1975,4547.0,365
1976,6995.0,366
1977,8448.0,365
1978,6721.0,365
1979,7229.0,365
1980,7332.0,366
1981,8692.0,365
1982,6424.0,365
1983,6954.0,365
1984,8566.0,366
1985,9324.0,365
1986,10023.0,365
1987,8234.0,365
1988,6932.0,366
1989,6530.0,365
1990,8556.0,365
1991,6936.0,365
1992,10032.0,366
1993,7639.0,365
1994,7981.0,365
1995,7565.0,365
1996,6894.0,366
1997,6002.0,365
1998,9370.0,365
1999,8060.0,365
2000,11592.0,366
2001,9058.0,365
2002,6426.0,365
2003,7551.0,365
2004,5533.0,366
2005,8655.0,365
2006,9119.0,365
2007,6594.0,365
2008,9515.0,366
2009,8277.0,365
2010,7294.0,365
2011,7722.0,365
2012,9861.0,366
2013,7243.0,365
2014,7561.0,365
2015,6521.0,365
2016,7610.0,366
2017,7355.0,365
2018,7447.0,365
2019,8339.0,365
2020,5179.0,192
2021,6825.0,334
