DATE,PRCP,NROWS
1987,6598,245
1988,5996,366
1989,5012,365
1990,5123,365
1991,4852,365
1992,5613,366
1993,6185,365
1994,4547,365
1995,5263,365
1996,5259,366
1997,5015,304
1998,3101,153
1999,5805,365
2000,7755,366
2001,7382,365
2002,5215,365
2003,5015,365
2004,4772,366
2005,5264,365
2006,5474,307
2007,4896,365
2008,6699,366
2009,6850,365
2010,6547,365
2011,6223,365
2012,5989,366
2013,5687,365
2014,5150,365
2015,6202,365
2016,5011,366
2017,5161,365
2018,5300,365
2019,6100,365
2020,5162,366
2021,5964,365
2022,5406,365
2023,7366,365
2024,4315,244
