DATE,PRCP,NROWS
1956,4538.0,306
1957,7212.0,356
1958,6399.0,365
1959,5099.0,351
1960,7299.0,366
1961,6880.0,365
1962,5922.0,365
1963,5466.0,365
1964,6366.0,366
1965,6789.0,365
1966,8419.0,365
1967,8182.0,365
1968,5223.0,366
1969,5339.0,365
1970,6635.0,365
1971,4930.0,365
1972,5987.0,366
1973,6386.0,365
1974,5776.0,365
1975,5136.0,365
1976,4462.0,366
1977,6084.0,365
1978,4501.0,365
1979,6837.0,365
1980,6636.0,366
1981,5978.0,365
1982,6007.0,365
1983,6107.0,365
1984,6384.0,335
1985,8495.0,365
1986,7168.0,303
1987,7310.0,365
1988,5281.0,305
1989,5942.0,365
1990,6941.0,365
1991,6300.0,365
1992,7272.0,366
1993,7090.0,365
1994,5507.0,365
1995,6099.0,365
1996,5149.0,366
1997,6084.0,365
1998,6202.0,365
1999,5635.0,365
2000,8932.0,366
2001,7122.0,365
2002,6423.0,365
2003,5071.0,365
2004,5187.0,366
2005,5852.0,365
2006,6296.0,365
2007,4686.0,365
2008,6285.0,366
2009,6098.0,365
2010,6659.0,365
2011,5824.0,365
2012,6822.0,307
2013,5196.0,365
2014,6804.0,365
2015,7024.0,365
2016,4800.0,366
2017,5366.0,365
2018,4617.0,365
2019,6146.0,365
2020,5611.0,366
2021,5102.0,365
2022,1882.0,164
