DATE,PRCP,NROWS
1973,4491.0,275
1974,8717.0,365
1975,5878.0,365
1976,6239.0,366
1977,9125.0,365
1978,5832.0,365
1979,8994.0,365
1980,7471.0,366
1981,7537.0,365
1982,7305.0,365
1983,6929.0,365
1984,8901.0,366
1985,9575.0,365
1986,8442.0,365
1987,8524.0,365
1988,9391.0,366
1989,6797.0,365
1990,7145.0,365
1991,6053.0,365
1992,6803.0,366
1993,7689.0,365
1994,8436.0,365
1995,7988.0,365
1996,6799.0,366
1997,7113.0,365
1998,9808.0,365
1999,10709.0,365
2000,12530.0,366
2001,7790.0,365
2002,9107.0,365
2003,6985.0,365
2004,8933.0,366
2005,5794.0,365
2006,9748.0,365
2007,8025.0,365
2008,9852.0,366
2009,9840.0,365
2010,8042.0,365
2011,7821.0,365
2012,10358.0,337
2013,6768.0,365
2014,10165.0,365
2015,9975.0,365
2016,7222.0,366
2017,8100.0,365
2018,6908.0,365
2019,11125.0,365
2020,10403.0,366
2021,8582.0,365
2022,7690.0,365
2023,11675.0,365
2024,6933.0,244
