DATE,PRCP,NROWS
1971,3554,184
1972,4925,366
1973,6166,365
1974,6877,365
1975,6149,365
1976,4870,366
1977,5750,365
1978,5724,365
1979,7875,365
1980,5402,366
1981,6208,365
1982,4696,365
1983,7610,365
1984,5901,366
1985,7450,365
1986,6071,365
1987,7266,365
1988,6017,366
1989,5632,365
1990,5691,365
1991,5873,365
1992,6705,366
1993,6908,365
1994,4949,365
1995,5363,365
1996,4929,366
1997,5776,365
1998,8546,365
1999,6620,365
2000,8252,366
2001,7788,365
2002,5013,365
2003,6364,365
2004,5099,366
2005,6185,365
2006,6861,365
2007,4805,365
2008,5940,366
2009,6075,365
2010,6314,365
2011,6735,365
2012,6182,366
2013,5537,365
2014,5133,365
2015,6447,365
2016,5898,366
2017,6154,365
2018,5194,365
2019,6819,365
2020,6820,366
2021,6119,365
2022,6283,365
2023,7350,365
2024,4862,244
