DATE,PRCP,NROWS
1945,5882.0,365
1946,5932.0,365
1947,4452.0,365
1948,6060.0,366
1949,6389.0,365
1950,6999.0,365
1951,5221.0,365
1952,4940.0,366
1953,6671.0,365
1954,5254.0,365
1955,4879.0,365
1956,5440.0,366
1957,6265.0,365
1958,5129.0,365
1959,5548.0,365
1960,6919.0,366
1961,5791.0,365
1962,5614.0,365
1963,5717.0,365
1964,6099.0,366
1965,5678.0,365
1966,6606.0,365
1967,7082.0,365
1968,4680.0,350
1969,4891.0,365
1970,5870.0,365
1971,5260.0,365
1972,6044.0,366
1973,5620.0,365
1974,5484.0,365
1975,5522.0,365
1976,4493.0,366
1977,5173.0,365
1978,4878.0,365
1979,5372.0,365
1980,5753.0,366
1981,6127.0,365
1982,4828.0,365
1983,6123.0,365
1984,6899.0,366
1985,6846.0,365
1986,5922.0,365
1987,8495.0,365
1988,6687.0,366
1989,5858.0,365
1990,5858.0,365
1991,4959.0,365
1992,6542.0,366
1993,6918.0,365
1994,5810.0,365
1995,6002.0,365
1996,5758.0,366
1997,6902.0,365
1998,7321.0,365
1999,5959.0,365
2000,7795.0,366
2001,7252.0,365
2002,5522.0,365
2003,5604.0,365
2004,5353.0,366
2005,6575.0,365
2006,6839.0,365
2007,5547.0,365
2008,6297.0,366
2009,6717.0,365
2010,6485.0,365
2011,7486.0,365
2012,7219.0,366
2013,5734.0,365
2014,6814.0,365
2015,6452.0,365
2016,5678.0,366
2017,5153.0,365
2018,5044.0,365
2019,5663.0,365
2020,4946.0,366
2021,5175.0,365
2022,4326.0,365
2023,1904.0,151
