DATE,PRCP,NROWS
1989,1157.0,61
1990,6870.0,365
1991,6833.0,365
1992,6023.0,336
1993,6562.0,365
1994,5688.0,365
1995,5779.0,365
1996,5814.0,366
1997,6189.0,365
1998,9492.0,365
1999,6168.0,365
2000,9688.0,366
2001,8111.0,365
2002,5024.0,365
2003,4805.0,365
2004,6759.0,366
2005,6163.0,365
2006,8273.0,365
2007,6558.0,365
2008,8333.0,366
2009,6805.0,365
2010,6053.0,365
2011,5802.0,365
2012,9726.0,366
2013,6652.0,365
2014,6085.0,365
2015,8464.0,365
2016,7715.0,366
2017,8235.0,365
2018,5046.0,365
2019,6519.0,365
2020,9580.0,366
2021,10178.0,365
2022,7545.0,365
2023,7902.0,365
2024,4132.0,244
