DATE,PRCP,NROWS
1970,3904,184
1971,6190,365
1972,4428,366
1973,4529,365
1974,7014,365
1975,3997,365
1976,6258,366
1977,7755,365
1978,6623,365
1979,6872,365
1980,6935,366
1981,9033,365
1982,5956,365
1983,7092,365
1984,7434,366
1985,9223,365
1986,9201,365
1987,2613,151
1995,6,18
1996,4058,366
1997,3278,365
1998,5607,365
1999,5053,365
2000,6765,366
2001,4852,365
2002,3810,365
2003,4930,365
2004,3132,366
2005,4141,365
2006,4625,365
2007,4501,365
2008,5027,366
2009,4593,365
2010,4213,365
2011,4846,365
2012,6307,366
2013,4073,365
2014,4137,365
2015,4127,365
2016,3839,366
2017,5428,365
2018,3571,365
2019,4938,365
2020,5101,366
2021,4928,365
2022,4497,365
2023,5221,365
2024,1925,244
