DATE,PRCP,NROWS
1951,6551,245
1952,7001,366
1953,8330,365
1954,9631,365
1955,6621,365
1956,7314,366
1957,8743,365
1958,8323,365
1959,7460,365
1960,9207,366
1961,8422,365
1962,11086,365
1963,7907,365
1964,7832,366
1965,9228,365
1966,8906,365
1967,10077,365
1968,8315,366
1969,7110,365
1970,7807,365
1971,7878,365
1972,8330,366
1973,6383,334
1974,9839,337
1975,5991,304
2007,9153,245
2008,13693,366
2009,10656,365
2010,7816,365
2011,10995,365
2012,12451,366
2013,9185,365
2014,11938,365
2015,13380,365
2016,9854,366
2017,10391,365
2018,9057,365
2019,12047,365
2020,13712,366
2021,9852,365
2022,9156,365
2023,3366,151
