DATE,PRCP,NROWS
1945,5599,365
1946,4225,365
1947,5059,365
1948,4683,366
1949,6215,365
1950,6409,365
1951,5494,365
1952,4303,366
1953,5123,365
1954,5099,365
1955,3625,365
1956,3094,366
1957,5914,365
1958,3622,365
1959,3915,365
1960,5357,366
1961,5686,365
1962,4864,365
1963,4971,365
1964,5120,366
1965,4877,365
1966,6381,334
1967,6015,365
1968,4691,366
1969,4940,365
1970,5400,365
1971,5801,365
1972,5868,366
1973,5641,365
1974,6167,365
1975,5210,365
1976,4546,366
1977,6215,365
1978,6217,365
1979,6558,365
1980,5502,366
1981,7209,365
1982,5254,365
1983,6637,365
1984,6553,366
1985,7497,365
1986,5390,365
1987,7709,365
1988,7382,366
1989,7306,365
1990,6951,365
1991,6007,365
1992,7250,366
1993,6978,365
1994,5083,365
1995,5615,365
1996,6012,366
1997,5756,365
1998,9968,365
1999,7148,365
2000,9578,366
2001,8527,365
2002,5336,365
2003,6029,365
2004,7200,366
2005,7310,365
2006,7220,365
2007,6517,365
2008,7267,366
2009,6868,365
2010,6528,365
2011,8020,365
2012,7825,366
2013,5987,365
2014,5423,365
2015,7352,365
2016,6051,366
2017,6633,365
2018,5793,365
2019,6542,365
2020,7727,366
2021,7238,365
2022,6294,365
2023,6366,365
2024,5208,244
