DATE,PRCP,NROWS
1945,7127,365
1946,6706,365
1947,5537,365
1948,7007,366
1949,6965,365
1950,8105,365
1951,5458,362
1952,6546,366
1953,6308,365
1954,4865,332
1955,5646,362
1956,5873,345
1957,6983,365
1958,5642,361
1959,6040,365
1960,6616,366
1961,6696,365
1962,6533,365
1963,5690,365
1964,8262,366
1965,7341,363
1966,7198,365
1967,8045,365
1968,4213,347
1969,5730,365
1970,7003,365
1971,7974,365
1972,5342,366
1973,8757,365
1974,6839,365
1975,7409,365
1976,6086,366
1977,5458,365
1978,5846,365
1979,5400,365
1980,7040,366
1981,6650,365
1982,5921,365
1983,7324,365
1984,7462,366
1985,8238,365
1986,6693,365
1987,9974,365
1988,8138,366
1989,7949,365
1990,7117,365
1991,6292,365
1992,7612,366
1993,7290,365
1994,5612,365
1995,6724,365
1996,6247,366
1997,9999,365
1998,7884,365
1999,6711,365
2000,8544,366
2001,7862,365
2002,7280,365
2003,7172,365
2004,6528,366
2005,7315,365
2006,6406,365
2007,7095,365
2008,6862,366
2009,7115,365
2010,6018,365
2011,9534,365
2012,7847,366
2013,6910,365
2014,5101,305
2015,6887,365
2016,7951,366
2017,7293,365
2018,6734,365
2019,7947,365
2020,8525,366
2021,7882,365
2022,7156,365
2023,9465,365
2024,5946,244
