DATE,PRCP,NROWS
1983,5931,214
1984,6576,366
1985,7543,365
1986,6336,365
1987,7897,365
1988,6720,366
1989,6873,365
1990,7711,365
1991,5934,365
1992,8214,366
1993,7152,365
1994,5663,365
1995,5951,365
1996,5004,366
1997,7177,365
1998,9373,365
1999,7314,365
2000,8685,366
2001,8306,365
2002,6559,365
2003,7310,365
2004,6412,366
2005,7130,365
2006,7203,365
2007,5696,365
2008,6931,366
2009,6945,365
2010,6235,365
2011,8403,365
2012,6923,366
2013,7046,365
2014,6078,365
2015,8565,365
2016,6485,366
2017,7169,365
2018,5466,365
2019,6581,365
2020,5898,327
