DATE,PRCP,TMAX,TMIN,NROWS
1996,4971.0,55.975,-33.17777777777778,366
1997,4191.0,66.6082191780822,-17.16986301369863,365
1998,5969.0,54.62191780821918,-23.34794520547945,365
1999,5982.0,59.71506849315068,-20.73972602739726,365
2000,7876.0,70.1311475409836,-6.024590163934426,366
2001,6959.0,57.19178082191781,-22.882191780821916,365
2002,4291.0,68.40273972602739,-15.780821917808218,365
2003,5984.0,69.35068493150685,-18.975342465753425,365
2004,5783.0,63.9207650273224,-19.52185792349727,366
2005,6137.0,71.37534246575342,-14.01095890410959,365
2006,6669.0,75.79178082191781,-10.375342465753425,365
2007,5134.0,68.87397260273973,-15.301369863013699,365
2008,4887.0,70.44846796657382,-11.994428969359332,366
2009,6411.0,60.47123287671233,-18.835616438356166,365
2010,5350.0,46.07945205479452,-36.62465753424657,365
2011,5495.0,76.7095890410959,-5.027397260273973,365
2012,7314.0,54.86338797814208,-20.046448087431695,366
2013,5326.0,71.78630136986301,-16.265753424657536,365
2014,4832.0,75.65205479452055,-2.473972602739726,365
2015,5251.0,74.12602739726027,-4.750684931506849,365
2016,4656.0,68.40710382513662,-13.76775956284153,366
2017,5783.0,63.02465753424657,-15.663013698630136,365
2018,4091.0,72.0931506849315,-19.147945205479452,365
2019,3834.0,66.12328767123287,-19.252054794520546,365
2020,6585.0,80.07103825136612,1.5,366
2021,5493.0,62.534246575342465,-21.304109589041097,365
2022,5652.0,73.12876712328767,-12.243835616438357,365
2023,5026.0,64.91232876712328,-20.561643835616437,365
2024,4395.0,85.36065573770492,-4.438524590163935,244
