DATE,PRCP,NROWS
1998,0.0,1
2002,25.0,1
2013,9892.0,247
2014,7070.0,210
2015,1532.0,10
2016,2077.0,13
2017,2870.0,32
2018,940.0,11
2019,1995.0,21
2020,3415.0,31
2021,4277.0,16
2022,3699.0,27
2023,4590.0,30
2024,5475.0,32
