DATE,PRCP,NROWS
1998,0.0,1
2014,24580.0,310
2015,21441.0,351
2016,28844.0,334
2017,26741.0,361
2018,19476.0,364
2019,23784.0,340
2020,19616.0,365
2021,24471.0,211
2022,18423.0,247
2023,24591.0,363
2024,22245.0,271
