DATE,PRCP,NROWS
1998,0.0,1
2012,1527.0,335
2013,2644.0,364
2014,2761.0,365
2015,2290.0,365
2016,1419.0,366
2017,2654.0,365
2018,2496.0,365
2019,1670.0,365
2020,1152.0,342
