DATE,PRCP,NROWS
1998,0.0,1
2012,1326.0,15
2013,8500.0,341
2014,11815.0,340
2015,12337.0,356
2016,12462.0,344
2017,6791.0,257
2018,4081.0,239
2019,3980.0,236
2020,10612.0,270
2021,840.0,90
2022,119.0,89
2023,211.0,109
2024,20.0,7
