DATE,PRCP,NROWS
1998,0.0,1
2012,0.0,1
2016,3035.0,76
2017,12259.0,357
2018,17016.0,353
2019,15371.0,355
2020,12289.0,366
2021,14617.0,365
2022,13087.0,364
2023,16956.0,364
2024,11770.0,296
