DATE,PRCP,NROWS
1998,0.0,1
2014,3895.0,178
2015,7134.0,363
2016,5983.0,365
2017,6674.0,364
2018,8713.0,365
2019,7413.0,331
2021,4021.0,46
2022,478.0,5
2023,4223.0,25
2024,3360.0,14
