DATE,PRCP,NROWS
1998,0.0,1
2016,7565.0,235
2017,9507.0,359
2018,11969.0,340
2019,11074.0,326
2020,13172.0,329
2021,9882.0,299
2022,7223.0,53
2023,5369.0,49
2024,9528.0,55
