DATE,PRCP,NROWS
1998,0.0,1
2012,4085.0,104
2013,19139.0,361
2014,15246.0,364
2015,16835.0,364
2016,15386.0,364
2017,17802.0,364
2018,19530.0,352
2019,21098.0,353
2020,22499.0,355
2021,12540.0,356
2022,18799.0,362
2023,12163.0,359
2024,15167.0,296
